year,state,count_type,count
01/01/2018 12:00:00 PM,NH,Sheltered ES Homeless Individuals,543
01/01/2018 12:00:00 PM,NJ,Sheltered ES Homeless Individuals,3436
01/01/2018 12:00:00 PM,NM,Sheltered ES Homeless Individuals,1021
01/01/2018 12:00:00 PM,NV,Sheltered ES Homeless Individuals,1821
01/01/2018 12:00:00 PM,NY,Sheltered ES Homeless Individuals,31571
01/01/2018 12:00:00 PM,OH,Sheltered ES Homeless Individuals,4770
01/01/2018 12:00:00 PM,OK,Sheltered ES Homeless Individuals,1510
01/01/2018 12:00:00 PM,OR,Sheltered ES Homeless Individuals,2822
01/01/2018 12:00:00 PM,PA,Sheltered ES Homeless Individuals,4539
01/01/2018 12:00:00 PM,PR,Sheltered ES Homeless Individuals,313
01/01/2018 12:00:00 PM,RI,Sheltered ES Homeless Individuals,557
01/01/2018 12:00:00 PM,SC,Sheltered ES Homeless Individuals,1572
01/01/2018 12:00:00 PM,SD,Sheltered ES Homeless Individuals,476
01/01/2018 12:00:00 PM,TN,Sheltered ES Homeless Individuals,2792
01/01/2018 12:00:00 PM,TX,Sheltered ES Homeless Individuals,7299
01/01/2018 12:00:00 PM,UT,Sheltered ES Homeless Individuals,1224
01/01/2018 12:00:00 PM,VA,Sheltered ES Homeless Individuals,2784
01/01/2018 12:00:00 PM,VI,Sheltered ES Homeless Individuals,77
01/01/2018 12:00:00 PM,VT,Sheltered ES Homeless Individuals,581
01/01/2018 12:00:00 PM,WA,Sheltered ES Homeless Individuals,5103
01/01/2018 12:00:00 PM,WI,Sheltered ES Homeless Individuals,1897
01/01/2018 12:00:00 PM,WV,Sheltered ES Homeless Individuals,697
01/01/2018 12:00:00 PM,WY,Sheltered ES Homeless Individuals,221
01/01/2018 12:00:00 PM,Total,Sheltered ES Homeless Individuals,148764
01/01/2018 12:00:00 PM,AK,Sheltered TH Homeless Individuals,220
01/01/2018 12:00:00 PM,AL,Sheltered TH Homeless Individuals,596
01/01/2018 12:00:00 PM,AR,Sheltered TH Homeless Individuals,367
01/01/2018 12:00:00 PM,AZ,Sheltered TH Homeless Individuals,987
01/01/2018 12:00:00 PM,CA,Sheltered TH Homeless Individuals,6911
01/01/2018 12:00:00 PM,CO,Sheltered TH Homeless Individuals,963
01/01/2018 12:00:00 PM,CT,Sheltered TH Homeless Individuals,248
01/01/2018 12:00:00 PM,DC,Sheltered TH Homeless Individuals,698
01/01/2018 12:00:00 PM,DE,Sheltered TH Homeless Individuals,150
01/01/2018 12:00:00 PM,FL,Sheltered TH Homeless Individuals,3526
01/01/2018 12:00:00 PM,GA,Sheltered TH Homeless Individuals,1555
01/01/2018 12:00:00 PM,GU,Sheltered TH Homeless Individuals,3
01/01/2018 12:00:00 PM,HI,Sheltered TH Homeless Individuals,383
01/01/2018 12:00:00 PM,IA,Sheltered TH Homeless Individuals,433
01/01/2018 12:00:00 PM,ID,Sheltered TH Homeless Individuals,125
01/01/2018 12:00:00 PM,IL,Sheltered TH Homeless Individuals,1057
01/01/2018 12:00:00 PM,IN,Sheltered TH Homeless Individuals,738
01/01/2018 12:00:00 PM,KS,Sheltered TH Homeless Individuals,213
01/01/2018 12:00:00 PM,KY,Sheltered TH Homeless Individuals,306
01/01/2018 12:00:00 PM,LA,Sheltered TH Homeless Individuals,627
01/01/2018 12:00:00 PM,MA,Sheltered TH Homeless Individuals,1354
01/01/2018 12:00:00 PM,MD,Sheltered TH Homeless Individuals,1007
01/01/2018 12:00:00 PM,ME,Sheltered TH Homeless Individuals,700
01/01/2018 12:00:00 PM,MI,Sheltered TH Homeless Individuals,892
01/01/2018 12:00:00 PM,MN,Sheltered TH Homeless Individuals,835
01/01/2018 12:00:00 PM,MO,Sheltered TH Homeless Individuals,676
01/01/2018 12:00:00 PM,MP,Sheltered TH Homeless Individuals,0
01/01/2018 12:00:00 PM,MS,Sheltered TH Homeless Individuals,200
01/01/2018 12:00:00 PM,MT,Sheltered TH Homeless Individuals,141
01/01/2018 12:00:00 PM,NC,Sheltered TH Homeless Individuals,944
01/01/2018 12:00:00 PM,ND,Sheltered TH Homeless Individuals,113
01/01/2018 12:00:00 PM,NE,Sheltered TH Homeless Individuals,336
01/01/2018 12:00:00 PM,NH,Sheltered TH Homeless Individuals,142
01/01/2018 12:00:00 PM,NJ,Sheltered TH Homeless Individuals,1015
01/01/2018 12:00:00 PM,NM,Sheltered TH Homeless Individuals,210
01/01/2018 12:00:00 PM,NV,Sheltered TH Homeless Individuals,851
01/01/2018 12:00:00 PM,NY,Sheltered TH Homeless Individuals,3895
01/01/2018 12:00:00 PM,OH,Sheltered TH Homeless Individuals,871
01/01/2018 12:00:00 PM,OK,Sheltered TH Homeless Individuals,321
01/01/2018 12:00:00 PM,OR,Sheltered TH Homeless Individuals,1197
01/01/2018 12:00:00 PM,PA,Sheltered TH Homeless Individuals,1630
01/01/2018 12:00:00 PM,PR,Sheltered TH Homeless Individuals,251
01/01/2018 12:00:00 PM,RI,Sheltered TH Homeless Individuals,141
01/01/2018 12:00:00 PM,SC,Sheltered TH Homeless Individuals,381
01/01/2018 12:00:00 PM,SD,Sheltered TH Homeless Individuals,122
01/01/2018 12:00:00 PM,TN,Sheltered TH Homeless Individuals,1050
01/01/2018 12:00:00 PM,TX,Sheltered TH Homeless Individuals,1554
01/01/2018 12:00:00 PM,UT,Sheltered TH Homeless Individuals,262
01/01/2018 12:00:00 PM,VA,Sheltered TH Homeless Individuals,264
01/01/2018 12:00:00 PM,VI,Sheltered TH Homeless Individuals,31
01/01/2018 12:00:00 PM,VT,Sheltered TH Homeless Individuals,130
01/01/2018 12:00:00 PM,WA,Sheltered TH Homeless Individuals,1375
01/01/2018 12:00:00 PM,WI,Sheltered TH Homeless Individuals,419
01/01/2018 12:00:00 PM,WV,Sheltered TH Homeless Individuals,135
01/01/2018 12:00:00 PM,WY,Sheltered TH Homeless Individuals,78
01/01/2018 12:00:00 PM,Total,Sheltered TH Homeless Individuals,43629
01/01/2018 12:00:00 PM,AK,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,AL,Sheltered SH Homeless Individuals,40
01/01/2018 12:00:00 PM,AR,Sheltered SH Homeless Individuals,6
01/01/2018 12:00:00 PM,AZ,Sheltered SH Homeless Individuals,40
01/01/2018 12:00:00 PM,CA,Sheltered SH Homeless Individuals,217
01/01/2018 12:00:00 PM,CO,Sheltered SH Homeless Individuals,22
01/01/2018 12:00:00 PM,CT,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,DC,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,DE,Sheltered SH Homeless Individuals,5
01/01/2018 12:00:00 PM,FL,Sheltered SH Homeless Individuals,129
01/01/2018 12:00:00 PM,GA,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,GU,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,HI,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,IA,Sheltered SH Homeless Individuals,23
01/01/2018 12:00:00 PM,ID,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,IL,Sheltered SH Homeless Individuals,73
01/01/2018 12:00:00 PM,IN,Sheltered SH Homeless Individuals,91
01/01/2018 12:00:00 PM,KS,Sheltered SH Homeless Individuals,4
01/01/2018 12:00:00 PM,KY,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,LA,Sheltered SH Homeless Individuals,36
01/01/2018 12:00:00 PM,MA,Sheltered SH Homeless Individuals,80
01/01/2018 12:00:00 PM,MD,Sheltered SH Homeless Individuals,77
01/01/2018 12:00:00 PM,ME,Sheltered SH Homeless Individuals,15
01/01/2018 12:00:00 PM,MI,Sheltered SH Homeless Individuals,72
01/01/2018 12:00:00 PM,MN,Sheltered SH Homeless Individuals,16
01/01/2018 12:00:00 PM,MO,Sheltered SH Homeless Individuals,38
01/01/2018 12:00:00 PM,MP,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,MS,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,MT,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,NC,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,ND,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,NE,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,NH,Sheltered SH Homeless Individuals,8
01/01/2018 12:00:00 PM,NJ,Sheltered SH Homeless Individuals,19
01/01/2018 12:00:00 PM,NM,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,NV,Sheltered SH Homeless Individuals,201
01/01/2018 12:00:00 PM,NY,Sheltered SH Homeless Individuals,96
01/01/2018 12:00:00 PM,OH,Sheltered SH Homeless Individuals,92
01/01/2018 12:00:00 PM,OK,Sheltered SH Homeless Individuals,17
01/01/2018 12:00:00 PM,OR,Sheltered SH Homeless Individuals,8
01/01/2018 12:00:00 PM,PA,Sheltered SH Homeless Individuals,280
01/01/2018 12:00:00 PM,PR,Sheltered SH Homeless Individuals,16
01/01/2018 12:00:00 PM,RI,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,SC,Sheltered SH Homeless Individuals,15
01/01/2018 12:00:00 PM,SD,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,TN,Sheltered SH Homeless Individuals,11
01/01/2018 12:00:00 PM,TX,Sheltered SH Homeless Individuals,64
01/01/2018 12:00:00 PM,UT,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,VA,Sheltered SH Homeless Individuals,18
01/01/2018 12:00:00 PM,VI,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,VT,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,WA,Sheltered SH Homeless Individuals,41
01/01/2018 12:00:00 PM,WI,Sheltered SH Homeless Individuals,67
01/01/2018 12:00:00 PM,WV,Sheltered SH Homeless Individuals,10
01/01/2018 12:00:00 PM,WY,Sheltered SH Homeless Individuals,0
01/01/2018 12:00:00 PM,Total,Sheltered SH Homeless Individuals,1947
01/01/2018 12:00:00 PM,AK,Sheltered Total Homeless Individuals,1173
01/01/2018 12:00:00 PM,AL,Sheltered Total Homeless Individuals,1693
01/01/2018 12:00:00 PM,AR,Sheltered Total Homeless Individuals,1081
01/01/2018 12:00:00 PM,AZ,Sheltered Total Homeless Individuals,3354
01/01/2018 12:00:00 PM,CA,Sheltered Total Homeless Individuals,23635
01/01/2018 12:00:00 PM,CO,Sheltered Total Homeless Individuals,4302
01/01/2018 12:00:00 PM,CT,Sheltered Total Homeless Individuals,1699
01/01/2018 12:00:00 PM,DC,Sheltered Total Homeless Individuals,3170
01/01/2018 12:00:00 PM,DE,Sheltered Total Homeless Individuals,615
01/01/2018 12:00:00 PM,FL,Sheltered Total Homeless Individuals,10686
01/01/2018 12:00:00 PM,GA,Sheltered Total Homeless Individuals,3557
01/01/2018 12:00:00 PM,GU,Sheltered Total Homeless Individuals,22
01/01/2018 12:00:00 PM,HI,Sheltered Total Homeless Individuals,1215
01/01/2018 12:00:00 PM,IA,Sheltered Total Homeless Individuals,1491
01/01/2018 12:00:00 PM,ID,Sheltered Total Homeless Individuals,772
01/01/2018 12:00:00 PM,IL,Sheltered Total Homeless Individuals,4876
01/01/2018 12:00:00 PM,IN,Sheltered Total Homeless Individuals,3205
01/01/2018 12:00:00 PM,KS,Sheltered Total Homeless Individuals,1097
01/01/2018 12:00:00 PM,KY,Sheltered Total Homeless Individuals,1956
01/01/2018 12:00:00 PM,LA,Sheltered Total Homeless Individuals,1502
01/01/2018 12:00:00 PM,MA,Sheltered Total Homeless Individuals,5828
01/01/2018 12:00:00 PM,MD,Sheltered Total Homeless Individuals,3382
01/01/2018 12:00:00 PM,ME,Sheltered Total Homeless Individuals,1359
01/01/2018 12:00:00 PM,MI,Sheltered Total Homeless Individuals,4390
01/01/2018 12:00:00 PM,MN,Sheltered Total Homeless Individuals,3019
01/01/2018 12:00:00 PM,MO,Sheltered Total Homeless Individuals,2634
01/01/2018 12:00:00 PM,MP,Sheltered Total Homeless Individuals,22
01/01/2018 12:00:00 PM,MS,Sheltered Total Homeless Individuals,461
01/01/2018 12:00:00 PM,MT,Sheltered Total Homeless Individuals,682
01/01/2018 12:00:00 PM,NC,Sheltered Total Homeless Individuals,4521
01/01/2018 12:00:00 PM,ND,Sheltered Total Homeless Individuals,419
01/01/2018 12:00:00 PM,NE,Sheltered Total Homeless Individuals,1608
01/01/2018 12:00:00 PM,NH,Sheltered Total Homeless Individuals,693
01/01/2018 12:00:00 PM,NJ,Sheltered Total Homeless Individuals,4470
01/01/2018 12:00:00 PM,NM,Sheltered Total Homeless Individuals,1231
01/01/2018 12:00:00 PM,NV,Sheltered Total Homeless Individuals,2873
01/01/2018 12:00:00 PM,NY,Sheltered Total Homeless Individuals,35562
01/01/2018 12:00:00 PM,OH,Sheltered Total Homeless Individuals,5733
01/01/2018 12:00:00 PM,OK,Sheltered Total Homeless Individuals,1848
01/01/2018 12:00:00 PM,OR,Sheltered Total Homeless Individuals,4027
01/01/2018 12:00:00 PM,PA,Sheltered Total Homeless Individuals,6449
01/01/2018 12:00:00 PM,PR,Sheltered Total Homeless Individuals,580
01/01/2018 12:00:00 PM,RI,Sheltered Total Homeless Individuals,698
01/01/2018 12:00:00 PM,SC,Sheltered Total Homeless Individuals,1968
01/01/2018 12:00:00 PM,SD,Sheltered Total Homeless Individuals,598
01/01/2018 12:00:00 PM,TN,Sheltered Total Homeless Individuals,3853
01/01/2018 12:00:00 PM,TX,Sheltered Total Homeless Individuals,8917
01/01/2018 12:00:00 PM,UT,Sheltered Total Homeless Individuals,1486
01/01/2018 12:00:00 PM,VA,Sheltered Total Homeless Individuals,3066
01/01/2018 12:00:00 PM,VI,Sheltered Total Homeless Individuals,108
01/01/2018 12:00:00 PM,VT,Sheltered Total Homeless Individuals,711
01/01/2018 12:00:00 PM,WA,Sheltered Total Homeless Individuals,6519
01/01/2018 12:00:00 PM,WI,Sheltered Total Homeless Individuals,2383
01/01/2018 12:00:00 PM,WV,Sheltered Total Homeless Individuals,842
01/01/2018 12:00:00 PM,WY,Sheltered Total Homeless Individuals,299
01/01/2018 12:00:00 PM,Total,Sheltered Total Homeless Individuals,194340
01/01/2018 12:00:00 PM,AK,Unsheltered Homeless Individuals,261
01/01/2018 12:00:00 PM,AL,Unsheltered Homeless Individuals,877
01/01/2018 12:00:00 PM,AR,Unsheltered Homeless Individuals,1199
01/01/2018 12:00:00 PM,AZ,Unsheltered Homeless Individuals,3905
01/01/2018 12:00:00 PM,CA,Unsheltered Homeless Individuals,85373
01/01/2018 12:00:00 PM,CO,Unsheltered Homeless Individuals,3305
01/01/2018 12:00:00 PM,CT,Unsheltered Homeless Individuals,581
01/01/2018 12:00:00 PM,DC,Unsheltered Homeless Individuals,600
01/01/2018 12:00:00 PM,DE,Unsheltered Homeless Individuals,93
01/01/2018 12:00:00 PM,FL,Unsheltered Homeless Individuals,10757
01/01/2018 12:00:00 PM,GA,Unsheltered Homeless Individuals,3386
01/01/2018 12:00:00 PM,GU,Unsheltered Homeless Individuals,187
01/01/2018 12:00:00 PM,HI,Unsheltered Homeless Individuals,2916
01/01/2018 12:00:00 PM,IA,Unsheltered Homeless Individuals,220
01/01/2018 12:00:00 PM,ID,Unsheltered Homeless Individuals,525
01/01/2018 12:00:00 PM,IL,Unsheltered Homeless Individuals,1876
01/01/2018 12:00:00 PM,IN,Unsheltered Homeless Individuals,571
01/01/2018 12:00:00 PM,KS,Unsheltered Homeless Individuals,346
01/01/2018 12:00:00 PM,KY,Unsheltered Homeless Individuals,779
01/01/2018 12:00:00 PM,LA,Unsheltered Homeless Individuals,1038
01/01/2018 12:00:00 PM,MA,Unsheltered Homeless Individuals,983
01/01/2018 12:00:00 PM,MD,Unsheltered Homeless Individuals,1532
01/01/2018 12:00:00 PM,ME,Unsheltered Homeless Individuals,91
01/01/2018 12:00:00 PM,MI,Unsheltered Homeless Individuals,819
01/01/2018 12:00:00 PM,MN,Unsheltered Homeless Individuals,974
01/01/2018 12:00:00 PM,MO,Unsheltered Homeless Individuals,1142
01/01/2018 12:00:00 PM,MP,Unsheltered Homeless Individuals,335
01/01/2018 12:00:00 PM,MS,Unsheltered Homeless Individuals,563
01/01/2018 12:00:00 PM,MT,Unsheltered Homeless Individuals,301
01/01/2018 12:00:00 PM,NC,Unsheltered Homeless Individuals,1930
01/01/2018 12:00:00 PM,ND,Unsheltered Homeless Individuals,48
01/01/2018 12:00:00 PM,NE,Unsheltered Homeless Individuals,137
01/01/2018 12:00:00 PM,NH,Unsheltered Homeless Individuals,142
01/01/2018 12:00:00 PM,NJ,Unsheltered Homeless Individuals,1578
01/01/2018 12:00:00 PM,NM,Unsheltered Homeless Individuals,718
01/01/2018 12:00:00 PM,NV,Unsheltered Homeless Individuals,4185
01/01/2018 12:00:00 PM,NY,Unsheltered Homeless Individuals,4265
01/01/2018 12:00:00 PM,OH,Unsheltered Homeless Individuals,1196
01/01/2018 12:00:00 PM,OK,Unsheltered Homeless Individuals,975
01/01/2018 12:00:00 PM,OR,Unsheltered Homeless Individuals,7112
01/01/2018 12:00:00 PM,PA,Unsheltered Homeless Individuals,1714
01/01/2018 12:00:00 PM,PR,Unsheltered Homeless Individuals,2341
01/01/2018 12:00:00 PM,RI,Unsheltered Homeless Individuals,49
01/01/2018 12:00:00 PM,SC,Unsheltered Homeless Individuals,1114
01/01/2018 12:00:00 PM,SD,Unsheltered Homeless Individuals,238
01/01/2018 12:00:00 PM,TN,Unsheltered Homeless Individuals,2286
01/01/2018 12:00:00 PM,TX,Unsheltered Homeless Individuals,10282
01/01/2018 12:00:00 PM,UT,Unsheltered Homeless Individuals,418
01/01/2018 12:00:00 PM,VA,Unsheltered Homeless Individuals,862
01/01/2018 12:00:00 PM,VI,Unsheltered Homeless Individuals,307
01/01/2018 12:00:00 PM,VT,Unsheltered Homeless Individuals,69
01/01/2018 12:00:00 PM,WA,Unsheltered Homeless Individuals,9905
01/01/2018 12:00:00 PM,WI,Unsheltered Homeless Individuals,357
01/01/2018 12:00:00 PM,WV,Unsheltered Homeless Individuals,179
01/01/2018 12:00:00 PM,WY,Unsheltered Homeless Individuals,135
01/01/2018 12:00:00 PM,Total,Unsheltered Homeless Individuals,178077
01/01/2018 12:00:00 PM,AK,Homeless People in Families,582
01/01/2018 12:00:00 PM,AL,Homeless People in Families,864
01/01/2018 12:00:00 PM,AR,Homeless People in Families,432
01/01/2018 12:00:00 PM,AZ,Homeless People in Families,2606
01/01/2018 12:00:00 PM,CA,Homeless People in Families,20964
01/01/2018 12:00:00 PM,CO,Homeless People in Families,3250
01/01/2018 12:00:00 PM,CT,Homeless People in Families,1696
01/01/2018 12:00:00 PM,DC,Homeless People in Families,3134
01/01/2018 12:00:00 PM,DE,Homeless People in Families,374
01/01/2018 12:00:00 PM,FL,Homeless People in Families,9587
01/01/2018 12:00:00 PM,GA,Homeless People in Families,2556
01/01/2018 12:00:00 PM,GU,Homeless People in Families,645
01/01/2018 12:00:00 PM,HI,Homeless People in Families,2399
01/01/2018 12:00:00 PM,IA,Homeless People in Families,1038
01/01/2018 12:00:00 PM,ID,Homeless People in Families,715
01/01/2018 12:00:00 PM,IL,Homeless People in Families,3891
01/01/2018 12:00:00 PM,IN,Homeless People in Families,1482
01/01/2018 12:00:00 PM,KS,Homeless People in Families,773
01/01/2018 12:00:00 PM,KY,Homeless People in Families,953
01/01/2018 12:00:00 PM,LA,Homeless People in Families,519
01/01/2018 12:00:00 PM,MA,Homeless People in Families,13257
01/01/2018 12:00:00 PM,MD,Homeless People in Families,2230
01/01/2018 12:00:00 PM,ME,Homeless People in Families,1066
01/01/2018 12:00:00 PM,MI,Homeless People in Families,3142
01/01/2018 12:00:00 PM,MN,Homeless People in Families,3250
01/01/2018 12:00:00 PM,MO,Homeless People in Families,2107
01/01/2018 12:00:00 PM,MP,Homeless People in Families,687
01/01/2018 12:00:00 PM,MS,Homeless People in Families,328
01/01/2018 12:00:00 PM,MT,Homeless People in Families,422
01/01/2018 12:00:00 PM,NC,Homeless People in Families,2817
01/01/2018 12:00:00 PM,ND,Homeless People in Families,75
01/01/2018 12:00:00 PM,NE,Homeless People in Families,676
01/01/2018 12:00:00 PM,NH,Homeless People in Families,615
01/01/2018 12:00:00 PM,NJ,Homeless People in Families,3350
01/01/2018 12:00:00 PM,NM,Homeless People in Families,602
01/01/2018 12:00:00 PM,NV,Homeless People in Families,486
01/01/2018 12:00:00 PM,NY,Homeless People in Families,52070
01/01/2018 12:00:00 PM,OH,Homeless People in Families,3320
01/01/2018 12:00:00 PM,OK,Homeless People in Families,1048
01/01/2018 12:00:00 PM,OR,Homeless People in Families,3337
01/01/2018 12:00:00 PM,PA,Homeless People in Families,5349
01/01/2018 12:00:00 PM,PR,Homeless People in Families,261
01/01/2018 12:00:00 PM,RI,Homeless People in Families,354
01/01/2018 12:00:00 PM,SC,Homeless People in Families,851
01/01/2018 12:00:00 PM,SD,Homeless People in Families,323
01/01/2018 12:00:00 PM,TN,Homeless People in Families,1744
01/01/2018 12:00:00 PM,TX,Homeless People in Families,6111
01/01/2018 12:00:00 PM,UT,Homeless People in Families,972
01/01/2018 12:00:00 PM,VA,Homeless People in Families,2047
01/01/2018 12:00:00 PM,VI,Homeless People in Families,71
01/01/2018 12:00:00 PM,VT,Homeless People in Families,511
01/01/2018 12:00:00 PM,WA,Homeless People in Families,5880
01/01/2018 12:00:00 PM,WI,Homeless People in Families,2167
01/01/2018 12:00:00 PM,WV,Homeless People in Families,222
01/01/2018 12:00:00 PM,WY,Homeless People in Families,205
01/01/2018 12:00:00 PM,Total,Homeless People in Families,180413
01/01/2018 12:00:00 PM,AK,Sheltered ES Homeless People in Families,295
01/01/2018 12:00:00 PM,AL,Sheltered ES Homeless People in Families,462
01/01/2018 12:00:00 PM,AR,Sheltered ES Homeless People in Families,225
01/01/2018 12:00:00 PM,AZ,Sheltered ES Homeless People in Families,1288
01/01/2018 12:00:00 PM,CA,Sheltered ES Homeless People in Families,10968
01/01/2018 12:00:00 PM,CO,Sheltered ES Homeless People in Families,841
01/01/2018 12:00:00 PM,CT,Sheltered ES Homeless People in Families,1428
01/01/2018 12:00:00 PM,DC,Sheltered ES Homeless People in Families,2623
01/01/2018 12:00:00 PM,DE,Sheltered ES Homeless People in Families,242
01/01/2018 12:00:00 PM,FL,Sheltered ES Homeless People in Families,5058
01/01/2018 12:00:00 PM,GA,Sheltered ES Homeless People in Families,1432
01/01/2018 12:00:00 PM,GU,Sheltered ES Homeless People in Families,105
01/01/2018 12:00:00 PM,HI,Sheltered ES Homeless People in Families,696
01/01/2018 12:00:00 PM,IA,Sheltered ES Homeless People in Families,446
01/01/2018 12:00:00 PM,ID,Sheltered ES Homeless People in Families,307
01/01/2018 12:00:00 PM,IL,Sheltered ES Homeless People in Families,2501
01/01/2018 12:00:00 PM,IN,Sheltered ES Homeless People in Families,994
01/01/2018 12:00:00 PM,KS,Sheltered ES Homeless People in Families,420
01/01/2018 12:00:00 PM,KY,Sheltered ES Homeless People in Families,690
01/01/2018 12:00:00 PM,LA,Sheltered ES Homeless People in Families,324
01/01/2018 12:00:00 PM,MA,Sheltered ES Homeless People in Families,12461
01/01/2018 12:00:00 PM,MD,Sheltered ES Homeless People in Families,1305
01/01/2018 12:00:00 PM,ME,Sheltered ES Homeless People in Families,368
01/01/2018 12:00:00 PM,MI,Sheltered ES Homeless People in Families,2073
01/01/2018 12:00:00 PM,MN,Sheltered ES Homeless People in Families,1687
01/01/2018 12:00:00 PM,MO,Sheltered ES Homeless People in Families,1342
01/01/2018 12:00:00 PM,MP,Sheltered ES Homeless People in Families,0
01/01/2018 12:00:00 PM,MS,Sheltered ES Homeless People in Families,143
01/01/2018 12:00:00 PM,MT,Sheltered ES Homeless People in Families,252
01/01/2018 12:00:00 PM,NC,Sheltered ES Homeless People in Families,1712
01/01/2018 12:00:00 PM,ND,Sheltered ES Homeless People in Families,33
01/01/2018 12:00:00 PM,NE,Sheltered ES Homeless People in Families,464
01/01/2018 12:00:00 PM,NH,Sheltered ES Homeless People in Families,269
01/01/2018 12:00:00 PM,NJ,Sheltered ES Homeless People in Families,2369
01/01/2018 12:00:00 PM,NM,Sheltered ES Homeless People in Families,347
01/01/2018 12:00:00 PM,NV,Sheltered ES Homeless People in Families,362
01/01/2018 12:00:00 PM,NY,Sheltered ES Homeless People in Families,50799
01/01/2018 12:00:00 PM,OH,Sheltered ES Homeless People in Families,2464
01/01/2018 12:00:00 PM,OK,Sheltered ES Homeless People in Families,567
01/01/2018 12:00:00 PM,OR,Sheltered ES Homeless People in Families,935
01/01/2018 12:00:00 PM,PA,Sheltered ES Homeless People in Families,3324
01/01/2018 12:00:00 PM,PR,Sheltered ES Homeless People in Families,29
01/01/2018 12:00:00 PM,RI,Sheltered ES Homeless People in Families,182
01/01/2018 12:00:00 PM,SC,Sheltered ES Homeless People in Families,425
01/01/2018 12:00:00 PM,SD,Sheltered ES Homeless People in Families,231
01/01/2018 12:00:00 PM,TN,Sheltered ES Homeless People in Families,755
